Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
6081,CA-2018-154676,2018-05-08,2018-08-08,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Houston,Texas,11534,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056
6123,CA-2018-152660,2018-04-12,2018-09-12,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,-4926,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568
6125,CA-2018-145772,2018-03-06,2018-07-06,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,24500,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
6135,CA-2017-146766,2017-04-11,2017-04-11,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,26375,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8
6151,US-2017-106600,2017-08-04,2017-11-04,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9
6153,CA-2018-139437,2018-03-07,2018-08-07,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,24468,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92
6158,CA-2017-104150,2017-03-08,2017-05-08,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,8597,Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54
6160,CA-2017-161025,2017-03-12,2017-09-12,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,24513,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
6173,US-2015-106299,2015-02-08,2015-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,271,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7
6186,CA-2016-138331,2016-07-08,2016-12-08,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8
6190,CA-2018-157903,2018-04-04,2018-08-04,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Des Plaines,Illinois,-5520,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,383.84
6205,CA-2018-145660,2018-01-12,2018-03-12,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,-22234,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712
6226,CA-2016-133445,2016-05-10,2016-09-10,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,31670,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294
6228,CA-2015-148782,2015-02-11,2015-07-11,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,9525,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776
6232,US-2018-142188,2018-11-09,2018-11-09,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,32569,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.568
6252,CA-2015-101147,2015-02-12,2015-04-12,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,-4913,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394
6253,CA-2015-165806,2015-07-04,2015-07-04,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32
6257,CA-2016-133977,2016-06-09,2016-08-09,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,-32217,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444
6258,CA-2018-141425,2018-02-11,2018-06-11,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Columbus,Ohio,-22307,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592
6264,CA-2018-160724,2018-05-05,2018-10-05,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
6265,US-2017-115952,2017-06-10,2017-06-10,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,8597,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85
6266,CA-2015-146731,2015-03-11,2015-08-11,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,-28325,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.488
6268,CA-2016-115392,2016-01-10,2016-04-10,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,311.98
6270,CA-2018-102379,2018-02-12,2018-06-12,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,29065,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
6273,CA-2018-149706,2018-11-12,2018-12-12,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,-5469,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312
6288,CA-2015-100090,2015-08-07,2015-12-07,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,28586,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488
6292,CA-2018-143756,2018-02-12,2018-05-12,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
6301,US-2015-161305,2015-06-06,2015-12-06,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,-4913,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588
6305,CA-2018-107552,2018-05-05,2018-05-05,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68
6306,CA-2017-163328,2017-04-11,2017-06-11,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,31869,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584
6323,CA-2015-141299,2015-03-06,2015-07-06,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,-16896,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
6339,CA-2018-143112,2018-05-10,2018-09-10,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
6343,CA-2016-146255,2016-07-03,2016-10-03,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85
6348,CA-2016-104486,2016-01-05,2016-06-05,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,28573,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
6351,CA-2018-161557,2018-03-09,2018-08-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,9681,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
6352,CA-2018-161130,2018-03-11,2018-08-11,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,-32358,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376
6354,US-2016-109015,2016-06-09,2016-12-09,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39
6366,CA-2018-144848,2018-04-04,2018-05-04,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22
6370,CA-2017-103919,2017-03-10,2017-07-10,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,9515,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08
6372,CA-2018-143035,2018-03-10,2018-05-10,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92
6377,CA-2017-163216,2017-07-10,2017-10-10,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928
6390,CA-2016-147529,2016-07-02,2016-11-02,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15
6399,CA-2018-151981,2018-06-08,2018-12-08,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95
6417,CA-2017-111976,2017-08-03,2017-12-03,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576
6430,CA-2015-165764,2015-03-11,2015-07-11,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984
6440,CA-2015-166891,2015-04-10,2015-06-10,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
6446,CA-2016-151785,2016-05-03,2016-10-03,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,-4913,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,7.104
6447,US-2018-119816,2018-04-03,2018-06-03,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,11559,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5
6457,CA-2015-110065,2015-05-08,2015-11-08,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99
6468,CA-2017-163804,2017-02-12,2017-08-12,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4
6473,CA-2015-151897,2015-06-06,2015-10-06,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,11534,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24
6476,CA-2018-140872,2018-03-06,2018-10-06,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,-32512,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554
6484,CA-2018-113908,2018-03-06,2018-09-06,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,10011,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768
6502,CA-2015-129147,2015-02-11,2015-06-11,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,-21280,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964
6507,US-2017-128909,2017-09-10,2017-11-10,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136
6512,CA-2018-167640,2018-06-03,2018-10-03,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,28573,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88
6532,US-2018-107384,2018-04-12,2018-08-12,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,-9635,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8
6548,CA-2015-113880,2015-01-03,2015-05-03,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,-5410,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116
6551,CA-2016-126739,2016-01-11,2016-03-11,Second Class,JH-16180,Justin Hirsh,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564
6559,CA-2016-166947,2016-05-06,2016-10-06,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638
6563,CA-2015-166086,2015-07-05,2015-12-05,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14
6567,CA-2018-131282,2018-05-02,2018-08-02,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,11170,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992
6576,CA-2018-123085,2018-03-03,2018-08-03,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,24472,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44
6578,CA-2016-153752,2016-06-12,2016-11-12,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94
6583,CA-2017-148516,2017-07-08,2017-11-08,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,32490,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97
6595,CA-2016-146290,2016-04-05,2016-11-05,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,-19333,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93
6598,CA-2015-169257,2015-06-06,2015-12-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365
6600,CA-2015-154095,2015-02-12,2015-07-12,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72
6610,US-2016-118906,2016-10-03,2016-10-03,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82
6623,CA-2015-130449,2015-06-09,2015-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,28573,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88
6630,CA-2016-125696,2016-02-10,2016-06-10,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38
6633,US-2017-146857,2017-06-05,2017-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,271,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48
6635,CA-2018-144498,2018-06-05,2018-06-05,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541
6641,CA-2018-128328,2018-05-08,2018-09-08,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,-19333,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88
6649,US-2018-124779,2018-08-09,2018-11-09,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,10481,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616
6661,CA-2016-129322,2016-08-08,2016-10-08,Second Class,DB-13405,Denny Blanton,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66
6674,CA-2016-135510,2016-05-09,2016-12-09,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,22901,South,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.96
6680,CA-2018-145037,2018-02-09,2018-07-09,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,10.9
6683,CA-2018-154466,2018-01-01,2018-02-01,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,Wisconsin,-12404,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.6
6684,CA-2015-109134,2015-05-11,2015-10-11,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,24472,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,20.04
6690,CA-2018-104108,2018-02-12,2018-09-12,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,Texas,11559,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16
6696,US-2017-155103,2017-02-12,2017-07-12,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.176
6711,CA-2017-149503,2017-09-12,2017-12-12,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Stockton,California,29671,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92
6724,US-2018-166394,2018-04-09,2018-06-09,Second Class,VM-21835,Vivian Mathis,Consumer,United States,Nashua,New Hampshire,3060,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,14.82
6729,CA-2017-165827,2017-04-11,2017-09-11,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,-32356,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50.496
6733,CA-2015-120096,2015-04-07,2015-07-07,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,14477,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536
6743,US-2018-101784,2018-06-07,2018-11-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,24472,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.136
